prod_type,rating_mean,rating_median,rating_std,sentiment_mean,sentiment_median,sentiment_std,subjective_score_mean,subjective_score_median,subjective_score_std,word_count_mean,word_count_median,word_count_std,sent_count_mean,sent_count_median,sent_count_std,sent_length_mean,sent_length_median,sent_length_std,title_length_mean,title_length_median,title_length_std,review_ext_mean,review_ext_median,review_ext_std,#adj_mean,#adj_median,#adj_std,#adv_mean,#adv_median,#adv_std,#nouns_mean,#nouns_median,#nouns_std,elap_days_mean,elap_days_median,elap_days_std,image_mean,image_median,image_std,FRE_mean,FRE_median,FRE_std
0,4.005452946350044,5.0,1.5004481180415317,2.9552770448548813,4.0,1.5905123064077253,0.789548638005591,0.8678430914878845,0.21472210410142342,34.92977132805629,20.0,49.19470629754562,2.71429199648197,2.0,2.516306423445627,13.46192557602358,11.0,11.161934414631721,1.3716358839050131,1.0,1.4883972312541833,-0.6299912049252417,0.2999999999999998,1.501612748362922,0.12588287016708088,0.0980392156862745,0.12516669579958178,0.08161663915843341,0.0655737704918032,0.09270075171968745,0.19620190355479125,0.1875,0.12214651364229433,1291.8046613896217,1099.0,876.0179878973155,0.02629727352682498,0.0,0.16002141420076463,10.028101029582242,8.38318128919193,7.44784088154282
1,4.332894448101821,5.0,1.2573518982907488,3.3419354838709676,4.0,1.301316395494034,0.7997802502388617,0.9026305675506592,0.23218693338849966,26.139302172481894,15.0,38.750106387417645,2.378538512179065,2.0,2.141563271697642,11.812919157315262,9.8,9.590726508849073,1.6048716260697828,1.0,1.9114855948029366,-0.29521176212420436,0.2000000000000001,1.2565668028633705,0.12246852029469844,0.1,0.11625465516756651,0.06971104820794956,0.0526315789473684,0.08410016068912947,0.19283015353733393,0.1818181818181818,0.12066394907802613,1447.4032038621901,1279.0,936.0449754410173,0.03554970375246873,0.0,0.18516864513226974,9.710879121839971,7.992222222222225,7.667214534324836
